Car_ID,Brand,Model_Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Horsepower,Price
1239,Toyota,2009.0,,Hybrid,Automatic,71267.0,3.0,2.0,221.0,34343.65
467,Toyota,,4200 cc,Diesel,Automatic,,4.0,3.0,382.0,61327.3
122,Toyota,2016.0,4.2,Diesel,Automatic,84198.0,,2.0,110.0,51050.1
1639,Ford,2005.0,2.0,Diesel,Automatic,182505.0,4.0,3.0,146.0,26367.75
1045,Toyota,2007.0,3.2,Diesel,Automatic,85981.0,2.0,,350.0,46645.95
1725,BMW,2018.0,4700 cc,Petrol,Manual,131204.0,3.0,1.0,161.0,56239.8
1096,BMW,2012.0,2.2,Electric,Manual,13625.0,4.0,3.0,319.0,46333.75
1131,Tesla,2014.0,3.2,Petrol,Manual,71770.0,4.0,1.0,176.0,45675.5
1295,BMW,,3.3,Petrol,Automatic,27414.0,2.0,1.0,329.0,52070.3
861,Ford,18,1.3,Diesel,Automatic,174807.0,4.0,,,41156.65
1460,BMW,,4800 cc,diesel,Automatic,182132.0,4.0,2.0,5000.0,55086.4
1127,Tesla,,1.1,electric,Automatic,,3.0,2.0,252.0,42532.65
572,Toyota,2016.0,2.9,Diesel,Automatic,140383.0,3.0,3.0,201.0,46029.85
1765,Ford,2020.0,4.3,Electric,Manual,75382.0,3.0,2.0,370.0,-10000.0
1038,Honda,12,2.3,Petrol,Manual,170413.0,3.0,3.0,329.0,41822.35
1980,Ford,2023.0,3.9,Petrol,Manual,177614.0,3.0,4.0,144.0,49746.3
948,BMW,2016.0,4700 cc,hybrid,Automatic,42405.0,3.0,2.0,272.0,61574.75
832,Tesla,2011.0,3.1,Electric,Manual,128911.0,2.0,1.0,122.0,39145.45
1943,Toyota,2021.0,1200 cc,Diesel,Automatic,23895.0,2.0,3.0,301.0,-10000.0
1813,Ford,17,2.2,Electric,Manual,47875.0,3.0,2.0,398.0,55329.25
579,BMW,2005.0,4.0,diesel,Automatic,97416.0,2.0,3.0,247.0,46869.2
812,Toyota,2014.0,2.4,Electric,Manual,25047.0,4.0,2.0,362.0,0.0
165,Toyota,2018.0,1.6,Hybrid,Automatic,122408.0,4.0,1.0,344.0,47706.6
1831,Hyundai,2009.0,2.1,Electric,Automatic,196083.0,2.0,3.0,358.0,35836.85
1954,Honda,2008.0,2.2,Hybrid,Manual,102551.0,2.0,2.0,251.0,39582.45
277,Toyota,2014.0,1.3,Diesel,Automatic,66358.0,3.0,3.0,100.0,33532.1
225,BMW,9,1.2,Hybrid,Manual,33343.0,2.0,2.0,211.0,34294.85
272,Ford,2011.0,2.8,Electric,Automatic,52780.0,3.0,1.0,5000.0,47700.0
427,Honda,2019.0,2.6,Electric,Automatic,80117.0,4.0,2.0,182.0,48797.15
1400,Honda,2007.0,2500 cc,Diesel,Automatic,88609.0,2.0,3.0,105.0,34114.55
1442,Tesla,2019.0,2700 cc,Hybrid,Manual,193328.0,3.0,1.0,249.0,46163.6
1779,Tesla,2016.0,4.6,Diesel,Automatic,199382.0,4.0,4.0,168.0,48544.9
1726,Honda,2014.0,2.7,Diesel,Manual,179012.0,4.0,2.0,230.0,39819.4
1825,Tesla,2005.0,1600 cc,electric,Automatic,36357.0,2.0,2.0,353.0,43580.15
563,Hyundai,2006.0,3200 cc,electric,Automatic,15846.0,2.0,3.0,280.0,47956.7
313,Toyota,2006.0,1.3,Electric,Automatic,51300.0,2.0,1.0,365.0,0.0
1327,Hyundai,2023.0,1200 cc,Petrol,Manual,117454.0,2.0,3.0,397.0,53548.3
1063,Honda,2015.0,3.7,Electric,Automatic,23344.0,2.0,3.0,181.0,48657.8
596,Toyota,2009.0,1.9,hybrid,Automatic,19260.0,2.0,1.0,220.0,41571.0
1368,Hyundai,2011.0,2.5,Diesel,Automatic,125118.0,2.0,2.0,175.0,37383.1
327,Tesla,2007.0,4.0,Petrol,Automatic,53002.0,2.0,4.0,174.0,0.0
360,Ford,2006.0,1800 cc,Diesel,Manual,198609.0,2.0,2.0,116.0,25114.55
446,Hyundai,2019.0,4.8,Hybrid,Manual,139847.0,4.0,2.0,88.0,0.0
1651,Honda,11,3.9,Electric,Automatic,153890.0,3.0,1.0,176.0,45953.5
418,Honda,2013.0,3300 cc,Hybrid,Manual,169329.0,3.0,4.0,194.0,42988.55
898,Honda,2005.0,3.1,DIESEL,Manual,84459.0,3.0,3.0,306.0,-10000.0
1798,Toyota,2008.0,1.3,Electric,Automatic,29561.0,3.0,1.0,370.0,43863.95
936,Hyundai,2005.0,1.4,Hybrid,Manual,148115.0,4.0,3.0,158.0,22859.25
1319,Toyota,2008.0,4.9,Hybrid,Automatic,169486.0,3.0,4.0,244.0,43917.7
1375,BMW,2021.0,3.3,Electric,Manual,21375.0,4.0,3.0,162.0,53547.25
661,Ford,2023.0,2800 cc,petrol,Automatic,148008.0,2.0,3.0,184.0,45422.6
1459,BMW,2010.0,1600 cc,Diesel,Manual,148635.0,4.0,3.0,221.0,34788.25
692,Ford,2006.0,3.4,Electric,Automatic,185119.0,3.0,2.0,165.0,32317.050000000003
1942,Toyota,7,2.6,electric,Manual,184884.0,4.0,3.0,198.0,31593.800000000003
1479,Honda,2006.0,2.4,Electric,Manual,163486.0,3.0,4.0,329.0,34187.7
594,Tesla,2015.0,1.7,Hybrid,Manual,56012.0,4.0,3.0,231.0,0.0
1391,Honda,2023.0,1.5,Electric,Automatic,47623.0,2.0,2.0,274.0,48810.85
1294,Tesla,2017.0,4.0,Diesel,Manual,6995.0,2.0,2.0,344.0,63310.25
902,Hyundai,2011.0,1.2,Electric,Manual,74165.0,2.0,2.0,315.0,39232.75
695,Ford,2017.0,4.4,Petrol,Automatic,101748.0,3.0,1.0,357.0,65616.6
1589,Hyundai,2006.0,1.9,ELECTRIC,Manual,137915.0,2.0,1.0,285.0,38276.25
17,Tesla,2007.0,2.5,Petrol,Automatic,139693.0,4.0,3.0,355.0,40811.35
1632,Tesla,2019.0,4.8,Electric,Automatic,193844.0,3.0,4.0,262.0,51634.8
497,Honda,2018.0,3.5,Electric,Manual,196385.0,2.0,3.0,75.0,37587.75
1421,Hyundai,2014.0,4200 cc,Petrol,Manual,40036.0,3.0,2.0,266.0,60414.2
297,Tesla,2022.0,2.4,Petrol,Manual,101099.0,2.0,3.0,252.0,47297.05
1184,Tesla,2011.0,3.0,Diesel,Manual,139955.0,2.0,2.0,183.0,40705.25
1514,Toyota,2006.0,4.6,Petrol,Automatic,87681.0,3.0,4.0,227.0,44877.95
1631,Ford,2007.0,4.2,Electric,Automatic,22821.0,4.0,4.0,187.0,44846.95
868,Ford,2020.0,1.7,Diesel,Automatic,39622.0,3.0,2.0,299.0,51228.9
1340,Ford,23,4.3,ELECTRIC,Automatic,7670.0,2.0,3.0,323.0,68405.5
1287,BMW,8,2.2,Electric,Automatic,60797.0,4.0,2.0,331.0,42291.15
1884,Ford,2023.0,3.4,Petrol,Manual,78601.0,3.0,3.0,304.0,62499.95
932,Ford,22,4.0,PETROL,Manual,88591.0,3.0,1.0,292.0,61995.45
1997,Toyota,2023.0,1.4,Petrol,Manual,999999.0,2.0,4.0,271.0,48467.8
474,Toyota,2017.0,2100 cc,Petrol,Manual,70226.0,3.0,3.0,358.0,53040.7
83,Ford,2018.0,4.8,Diesel,Manual,197385.0,3.0,1.0,139.0,48448.75
484,Tesla,2009.0,4.5,Diesel,Manual,61221.0,4.0,4.0,90.0,43359.95
425,Toyota,2007.0,2.8,Diesel,Manual,39743.0,3.0,3.0,218.0,43239.85
516,Toyota,2011.0,1700 cc,Petrol,Automatic,95570.0,2.0,2.0,103.0,30635.5
236,Tesla,2018.0,3.8,Diesel,Automatic,31745.0,4.0,4.0,85.0,46690.75
719,Toyota,2014.0,1.4,Hybrid,Manual,16136.0,4.0,4.0,261.0,44455.2
955,Honda,2006.0,3.3,Petrol,Automatic,15532.0,2.0,1.0,367.0,53660.4
918,Tesla,2019.0,3.4,Diesel,Automatic,197214.0,4.0,3.0,354.0,54584.3
1807,Tesla,2007.0,4.7,Electric,Manual,49324.0,4.0,1.0,138.0,50680.8
883,BMW,2021.0,3.1,Electric,Automatic,49871.0,2.0,4.0,377.0,60280.45
1860,Honda,2007.0,3400 cc,HYBRID,Automatic,7693.0,4.0,3.0,118.0,42951.35
94,Toyota,2005.0,4.7,Hybrid,Automatic,27620.0,2.0,4.0,392.0,58769.0
743,Ford,2023.0,4.6,Petrol,Manual,60401.0,4.0,1.0,311.0,69974.95
1151,Tesla,2021.0,3300 cc,Hybrid,Automatic,53068.0,4.0,4.0,109.0,50549.6
1087,Toyota,2016.0,2.9,Electric,Automatic,38359.0,2.0,2.0,127.0,46635.05
1892,Tesla,2013.0,1.0,Petrol,Automatic,51638.0,2.0,2.0,150.0,37128.1
1771,Toyota,12,1900 cc,Electric,Automatic,195972.0,2.0,3.0,192.0,29672.4
838,Toyota,2009.0,4.9,Electric,Manual,84360.0,3.0,1.0,228.0,53557.0
541,Ford,2020.0,3.3,Petrol,Automatic,180183.0,4.0,1.0,237.0,48284.85
459,Hyundai,2005.0,3700 cc,electric,Manual,117713.0,3.0,2.0,138.0,37628.35
460,Tesla,2018.0,4.3,Electric,Manual,138180.0,2.0,1.0,259.0,59191.0
752,Hyundai,2015.0,1.5,Electric,Manual,71433.0,2.0,3.0,328.0,43468.35
705,Hyundai,20,3.5,petrol,Automatic,163660.0,2.0,4.0,5000.0,54963.0
1607,BMW,2010.0,2300 cc,Electric,Manual,67457.0,3.0,1.0,292.0,47266.15
49,Toyota,2007.0,1300 cc,Hybrid,Automatic,164869.0,4.0,3.0,89.0,18911.55
1469,Ford,2023.0,2.4,Diesel,Manual,51069.0,2.0,2.0,136.0,49092.55
370,Ford,2010.0,1.4,ELECTRIC,Manual,197581.0,2.0,2.0,262.0,31672.949999999997
137,Honda,2014.0,2500 cc,DIESEL,Automatic,175923.0,2.0,1.0,397.0,49889.85
489,Hyundai,2015.0,4.5,Diesel,Automatic,182946.0,2.0,1.0,145.0,45324.7
1418,Tesla,22,1900 cc,Diesel,Manual,170301.0,2.0,1.0,223.0,41832.95
4,Hyundai,17,2200 cc,Petrol,Automatic,51246.0,4.0,4.0,381.0,0.0
406,Ford,2020.0,4100 cc,Petrol,Manual,94520.0,3.0,4.0,242.0,54962.0
1264,Hyundai,2011.0,1.6,Electric,Manual,124833.0,2.0,1.0,339.0,41570.35
1259,Ford,2008.0,1.2,Hybrid,Manual,28555.0,3.0,4.0,167.0,29564.25
1149,BMW,2005.0,4.4,Hybrid,Automatic,25478.0,3.0,1.0,187.0,47353.1
390,Toyota,2016.0,2.0,Hybrid,Automatic,42361.0,2.0,3.0,235.0,46913.95
734,Hyundai,2023.0,4.0,Electric,Manual,90053.0,3.0,4.0,173.0,54567.35
1218,Toyota,2018.0,2.5,Petrol,Manual,36017.0,2.0,2.0,247.0,53720.15
630,Honda,2022.0,2.2,Petrol,Manual,48284.0,4.0,4.0,151.0,47885.8
1202,Ford,2012.0,1.4,Electric,Manual,66821.0,3.0,2.0,320.0,44069.95
170,Ford,22,4.3,Electric,Manual,192965.0,3.0,3.0,273.0,53163.75
114,Hyundai,2007.0,1.3,Petrol,Automatic,56977.0,2.0,1.0,191.0,-10000.0
1973,Honda,9,2.0,Diesel,Automatic,136663.0,4.0,1.0,313.0,41419.85
529,Toyota,22,2.4,hybrid,Manual,22682.0,2.0,3.0,344.0,56442.9
574,Honda,2009.0,2.4,Diesel,Manual,46616.0,4.0,1.0,116.0,-10000.0
1710,Honda,2021.0,2.7,Hybrid,Automatic,185564.0,4.0,2.0,296.0,47769.8
1758,Tesla,2008.0,4400 cc,Diesel,Manual,133676.0,2.0,4.0,244.0,44194.2
839,Toyota,2007.0,3200 cc,Diesel,Automatic,74835.0,4.0,1.0,5000.0,49841.25
575,Hyundai,2012.0,4.4,Electric,Automatic,188206.0,3.0,1.0,297.0,50185.7
1637,Honda,2008.0,4000 cc,electric,Automatic,158187.0,3.0,1.0,138.0,39417.65
650,BMW,2018.0,3500 cc,Hybrid,Manual,130261.0,3.0,3.0,314.0,-10000.0
921,BMW,12,1.5,ELECTRIC,Automatic,11704.0,2.0,2.0,156.0,35972.8
506,Honda,2012.0,4.4,diesel,Automatic,116095.0,2.0,2.0,156.0,45364.25
1161,Tesla,2011.0,1.4,Diesel,Manual,118561.0,2.0,1.0,85.0,29599.95
1680,Hyundai,2012.0,3.2,Diesel,Automatic,146129.0,2.0,4.0,101.0,35365.55
1236,Toyota,2005.0,2.6,Diesel,Automatic,47679.0,4.0,2.0,106.0,33584.05
1036,Hyundai,2018.0,2.6,Diesel,Automatic,157540.0,4.0,2.0,248.0,44909.0
1656,Honda,2020.0,4.3,Hybrid,Automatic,164465.0,4.0,3.0,85.0,45822.75
491,Tesla,2019.0,3.9,Petrol,Manual,36533.0,3.0,2.0,147.0,56320.35
97,Ford,2019.0,2700 cc,Petrol,Manual,91590.0,4.0,4.0,202.0,48477.5
710,BMW,2008.0,2.8,PETROL,Manual,140091.0,4.0,2.0,324.0,42288.45
1403,Hyundai,12,1.0,Electric,Automatic,76325.0,4.0,2.0,252.0,35909.75
746,Ford,2008.0,2.1,Diesel,Manual,55044.0,2.0,3.0,261.0,40519.8
1010,Tesla,19,2.2,ELECTRIC,Manual,123211.0,2.0,2.0,179.0,44759.45
1358,Toyota,2021.0,1.3,Hybrid,Manual,65520.0,4.0,3.0,398.0,53190.0
681,Honda,2007.0,1.1,Hybrid,Manual,25946.0,4.0,2.0,114.0,31366.7
329,Tesla,2022.0,4.0,Petrol,Manual,119614.0,4.0,2.0,293.0,58031.3
1276,Ford,2015.0,3.2,Petrol,Automatic,94233.0,3.0,1.0,258.0,49498.35
1523,Toyota,2021.0,1800 cc,Petrol,Automatic,184066.0,3.0,4.0,343.0,46671.7
150,Tesla,22,4.3,Diesel,Automatic,27228.0,3.0,2.0,372.0,70167.6
322,Toyota,14,3.5,Electric,Automatic,101160.0,4.0,4.0,184.0,44584.0
882,BMW,2023.0,4.0,Diesel,Automatic,163988.0,2.0,3.0,128.0,49379.6
722,Toyota,2008.0,1.6,electric,Automatic,167357.0,3.0,4.0,158.0,26532.15
1265,BMW,2008.0,2.9,Diesel,Manual,74002.0,3.0,2.0,231.0,43144.9
324,Ford,18,1700 cc,Hybrid,Automatic,90001.0,4.0,3.0,334.0,49120.95
1694,BMW,2015.0,3.7,Hybrid,Manual,144317.0,4.0,1.0,380.0,56404.15
104,Toyota,2019.0,3.9,Hybrid,Manual,137767.0,2.0,1.0,292.0,56146.65
1217,BMW,2014.0,3.9,Hybrid,Manual,69680.0,2.0,4.0,214.0,52181.0
1554,BMW,2015.0,4.5,Diesel,Manual,109060.0,3.0,4.0,357.0,55962.0
963,Toyota,9,3.2,Petrol,Automatic,114920.0,3.0,2.0,289.0,44518.0
940,Honda,2020.0,1.7,DIESEL,Automatic,154598.0,2.0,1.0,319.0,49241.1
1024,Toyota,2022.0,1.3,Hybrid,Automatic,78545.0,2.0,1.0,301.0,-10000.0
1207,Toyota,2019.0,4.3,Diesel,Manual,180778.0,3.0,1.0,120.0,47515.1
557,Tesla,20,3.9,Electric,Automatic,66562.0,4.0,1.0,213.0,55580.9
1543,BMW,2023.0,1100 cc,Diesel,Automatic,73580.0,3.0,1.0,278.0,0.0
977,Toyota,6,4.7,electric,Manual,103662.0,4.0,2.0,254.0,50078.9
1506,Ford,2008.0,3.2,hybrid,Automatic,44767.0,4.0,4.0,194.0,39301.65
848,Honda,2008.0,2400 cc,Diesel,Manual,5386.0,2.0,4.0,200.0,-10000.0
397,BMW,2009.0,4.2,Electric,Automatic,168616.0,4.0,4.0,174.0,38914.2
644,Tesla,2019.0,4.3,Hybrid,Manual,188744.0,3.0,4.0,259.0,50557.8
674,Honda,2012.0,4.1,Petrol,Manual,104714.0,2.0,4.0,308.0,52212.3
1431,Hyundai,2022.0,2.0,diesel,Manual,27588.0,3.0,2.0,245.0,54487.6
871,Honda,2006.0,1.9,Electric,Manual,138669.0,2.0,3.0,5000.0,31616.550000000003
1766,Honda,2006.0,2.3,Petrol,Manual,21651.0,3.0,4.0,399.0,47160.45
392,BMW,2007.0,1.3,Electric,Automatic,20261.0,2.0,3.0,239.0,34457.95
1323,Toyota,2021.0,1.5,Electric,Manual,97508.0,2.0,2.0,315.0,48990.6
1664,BMW,2013.0,3.9,Diesel,Automatic,60162.0,2.0,2.0,183.0,48901.9
1049,Tesla,2017.0,1.2,Diesel,Manual,77577.0,3.0,3.0,81.0,32451.15
1505,Hyundai,2019.0,3.5,Diesel,Manual,87001.0,3.0,1.0,338.0,59543.95
133,Tesla,2010.0,4.7,Hybrid,Automatic,49135.0,3.0,3.0,332.0,59547.25
1417,Toyota,2020.0,2.6,Hybrid,Automatic,61782.0,3.0,2.0,236.0,54600.9
1355,Ford,2011.0,3.1,Hybrid,Manual,79191.0,2.0,4.0,245.0,44424.45
714,BMW,2007.0,4.7,Electric,Automatic,124712.0,2.0,2.0,134.0,44962.4
21,Hyundai,2016.0,3.5,Hybrid,Automatic,71188.0,4.0,4.0,122.0,47823.6
172,Ford,13,1.4,Electric,Manual,63182.0,4.0,4.0,271.0,39943.9
1470,BMW,10,3.4,Petrol,Manual,105854.0,4.0,3.0,127.0,36648.3
567,Hyundai,2019.0,2500 cc,Petrol,Manual,134789.0,4.0,4.0,124.0,38790.55
1142,Ford,2017.0,1500 cc,Hybrid,Manual,193392.0,3.0,4.0,355.0,44139.4
1387,BMW,15,4.4,Electric,Automatic,999999.0,2.0,2.0,249.0,55196.05
187,Hyundai,2023.0,3.0,diesel,Automatic,196252.0,4.0,1.0,201.0,47620.4
989,Tesla,2020.0,2600 cc,Electric,Manual,43034.0,3.0,3.0,389.0,60895.3
1560,Hyundai,2021.0,1.6,PETROL,Manual,140009.0,3.0,2.0,256.0,45341.55
1969,Toyota,2021.0,1.8,Electric,Automatic,47687.0,2.0,2.0,155.0,44018.65
814,Hyundai,10,4.2,Petrol,Automatic,105931.0,3.0,4.0,289.0,50321.45
1808,Hyundai,2021.0,4.6,Diesel,Automatic,93356.0,4.0,4.0,319.0,63729.2
1690,BMW,2014.0,1600 cc,Electric,Manual,163814.0,2.0,1.0,392.0,44514.3
326,BMW,2006.0,4.6,Electric,Manual,12928.0,3.0,3.0,318.0,58283.6
1829,Toyota,2013.0,2.7,Petrol,Automatic,64567.0,3.0,4.0,311.0,50944.65
1244,BMW,2008.0,2400 cc,Diesel,Automatic,999999.0,4.0,4.0,100.0,31390.449999999997
1284,Tesla,2016.0,3.3,petrol,Manual,33834.0,4.0,4.0,356.0,56084.3
823,Honda,22,4200 cc,Diesel,Automatic,43165.0,3.0,3.0,151.0,55372.75
916,Honda,2013.0,5.0,Petrol,Manual,20588.0,2.0,1.0,392.0,69174.6
550,BMW,2021.0,1.3,Diesel,Automatic,79877.0,4.0,3.0,252.0,44394.15
1494,BMW,2023.0,2.2,HYBRID,Manual,142098.0,3.0,2.0,342.0,51631.1
478,Hyundai,2022.0,2.4,Electric,Manual,72381.0,2.0,3.0,221.0,50761.95
514,BMW,2009.0,2.1,Petrol,Automatic,101188.0,3.0,4.0,124.0,32855.6
1006,Tesla,2005.0,3.6,PETROL,Manual,29154.0,3.0,4.0,263.0,43909.3
1447,Toyota,9,1200 cc,Petrol,Manual,145118.0,3.0,4.0,339.0,32995.1
501,Toyota,2020.0,1200 cc,Electric,Manual,25601.0,4.0,3.0,327.0,49521.95
1177,Ford,2012.0,3.5,Petrol,Automatic,176252.0,3.0,1.0,307.0,49414.4
1526,Ford,2013.0,3.2,Petrol,Automatic,61344.0,4.0,1.0,298.0,54628.8
919,Honda,2020.0,3.6,Diesel,Manual,69373.0,2.0,3.0,399.0,60524.350000000006
1914,Honda,14,3.4,Petrol,Manual,133279.0,4.0,4.0,148.0,39473.05
218,Honda,2013.0,2.0,Diesel,Automatic,174169.0,2.0,3.0,329.0,42926.55
1652,Toyota,2005.0,3.0,Hybrid,Manual,166929.0,4.0,1.0,242.0,38945.55
984,Ford,2013.0,4000 cc,Electric,Manual,14628.0,2.0,1.0,99.0,52233.6
